10.10.1.3,RED,208,844,F:\G\NEITRALURI\SPONSOR-TBILISI LIVE-1-Helen Harper.avi,11/1/2011,01:26:48,STARTED, ,00:00:00:00
10.10.1.4,PLAY,209,845,F:\G\NEITRALURI\SPONSOR-TBILISI LIVE-3-More.ge.avi,01/11/2011,01:26:58,STARTED, ,00:00:00:00
10.10.1.3,RED,209,845,F:\G\NEITRALURI\SPONSOR-TBILISI LIVE-3-More.ge.avi,11/1/2011,01:26:58,STARTED, ,00:00:00:00
10.10.1.4,PLAY,210,846,F:\G\NEITRALURI\SPONSOR-TBILISI LIVE-4-Ted_Lapidus.avi,01/11/2011,01:27:03,STARTED, ,00:00:00:00
10.10.1.3,RED,210,846,F:\G\NEITRALURI\SPONSOR-TBILISI LIVE-4-Ted_Lapidus.avi,11/1/2011,01:27:03,STARTED, ,00:00:00:00
10.10.1.4,PLAY,211,847,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,01/11/2011,01:27:08,STARTED, ,00:00:00:00
10.10.1.3,RED,211,847,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,11/1/2011,01:27:08,STARTED, ,00:00:00:00
10.10.1.4,PLAY,212,754,F:\Z\I\adverts\untitled folder\qudebi\Copy of axali reklama.avi,01/11/2011,01:27:17,STARTED,  REKLAMA,00:00:00:00
10.10.1.3,RED,212,754,F:\Z\I\adverts\untitled folder\qudebi\Copy of axali reklama.avi,11/1/2011,01:27:17,STARTED,  REKLAMA,00:00:00:00
10.10.1.4,PLAY,213,755,F:\Z\I\adverts\N Tour - 12 GASA_23060_12sec-xxx.avi,01/11/2011,01:27:22,STARTED, ,00:00:00:00
10.10.1.3,RED,213,755,F:\Z\I\adverts\N Tour - 12 GASA_23060_12sec-xxx.avi,11/1/2011,01:27:22,STARTED, ,00:00:00:00
10.10.1.4,PLAY,214,756,F:\Z\I\adverts\Geocell_23549_58sec-xxx.avi,01/11/2011,01:27:35,STARTED, ,00:00:00:00
10.10.1.3,RED,214,756,F:\Z\I\adverts\Geocell_23549_58sec-xxx.avi,11/1/2011,01:27:35,STARTED, ,00:00:00:00
10.10.1.4,PLAY,215,757,F:\Z\I\adverts\untitled folder\qudebi\Copy of axali reklama.avi,01/11/2011,01:28:32,STARTED,  REKLAMA,00:00:00:00
10.10.1.3,RED,215,757,F:\Z\I\adverts\untitled folder\qudebi\Copy of axali reklama.avi,11/1/2011,01:28:32,STARTED,  REKLAMA,00:00:00:00
10.10.1.4,PLAY,216,848,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,01/11/2011,01:28:37,STARTED, ,00:00:00:00
10.10.1.3,RED,216,848,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,11/1/2011,01:28:37,STARTED, ,00:00:00:00
10.10.1.4,PLAY,217,849,F:\G\NEITRALURI\DILA.avi,01/11/2011,01:28:47,STARTED, ,00:00:00:00
10.10.1.3,RED,217,849,F:\G\NEITRALURI\DILA.avi,11/1/2011,01:28:47,STARTED, ,00:00:00:00
10.10.1.4,PLAY,218,850,F:\G\NEITRALURI\SPONSOR-DILA-1- ELITELEKTRONIX.avi,01/11/2011,01:29:11,STARTED, ,00:00:00:00
10.10.1.3,RED,218,850,F:\G\NEITRALURI\SPONSOR-DILA-1- ELITELEKTRONIX.avi,11/1/2011,01:29:11,STARTED, ,00:00:00:00
10.10.1.4,PLAY,219,851,F:\G\NEITRALURI\SPONSOR-DILA-2-Torchini Maionezi.avi,01/11/2011,01:29:21,STARTED, ,00:00:00:00
10.10.1.3,RED,219,851,F:\G\NEITRALURI\SPONSOR-DILA-2-Torchini Maionezi.avi,11/1/2011,01:29:21,STARTED, ,00:00:00:00
10.10.1.4,PLAY,220,852,F:\G\NEITRALURI\SPONSOR-DILA-3-Kotex.avi,01/11/2011,01:29:31,STARTED, ,00:00:00:00
10.10.1.3,RED,220,852,F:\G\NEITRALURI\SPONSOR-DILA-3-Kotex.avi,11/1/2011,01:29:31,STARTED, ,00:00:00:00
10.10.1.4,PLAY,221,853,F:\G\NEITRALURI\SPONSOR-DILA-4-CETEKI.avi,01/11/2011,01:29:41,STARTED, ,00:00:00:00
10.10.1.3,RED,221,853,F:\G\NEITRALURI\SPONSOR-DILA-4-CETEKI.avi,11/1/2011,01:29:41,STARTED, ,00:00:00:00
10.10.1.4,PLAY,222,854,F:\G\NEITRALURI\SPONSOR-DILA-5- kinder.avi,01/11/2011,01:29:53,STARTED, ,00:00:00:00
10.10.1.3,RED,222,854,F:\G\NEITRALURI\SPONSOR-DILA-5- kinder.avi,11/1/2011,01:29:53,STARTED, ,00:00:00:00
10.10.1.4,PLAY,223,855,F:\G\NEITRALURI\SPONSOR-DILA-6-08.avi,01/11/2011,01:30:03,STARTED, ,00:00:00:00
10.10.1.3,RED,223,855,F:\G\NEITRALURI\SPONSOR-DILA-6-08.avi,11/1/2011,01:30:02,STARTED, ,00:00:00:00
10.10.1.4,PLAY,224,856,F:\G\anonsi 31 oqtomberi 2011\minda gaxsovde-1 noemberi-xval-anons.avi,01/11/2011,01:30:17,STARTED, ,00:00:00:00
10.10.1.3,RED,224,856,F:\G\anonsi 31 oqtomberi 2011\minda gaxsovde-1 noemberi-xval-anons.avi,11/1/2011,01:30:17,STARTED, ,00:00:00:00
10.10.1.4,PLAY,225,857,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,01/11/2011,01:31:05,STARTED, ,00:00:00:00
10.10.1.3,RED,225,857,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,11/1/2011,01:31:05,STARTED, ,00:00:00:00
10.10.1.4,PLAY,226,924,F:\G\NEITRALURI\Formashi-otxshabati-anons.avi,01/11/2011,01:31:15,STARTED, ,00:00:00:00
10.10.1.3,RED,226,924,F:\G\NEITRALURI\Formashi-otxshabati-anons.avi,11/1/2011,01:31:15,STARTED, ,00:00:00:00
10.10.1.4,PLAY,227,928,F:\G\NEITRALURI\flashmobshou-shabati-anons 4.avi,01/11/2011,01:32:28,STARTED, ,00:00:00:00
10.10.1.3,RED,227,928,F:\G\NEITRALURI\flashmobshou-shabati-anons 4.avi,11/1/2011,01:32:28,STARTED, ,00:00:00:00
10.10.1.4,PLAY,228,859,F:\G\NEITRALURI\AVTOBIOGRAFIA-male.avi,01/11/2011,01:33:15,STARTED, ,00:00:00:00
10.10.1.3,RED,228,859,F:\G\NEITRALURI\AVTOBIOGRAFIA-male.avi,11/1/2011,01:33:15,STARTED, ,00:00:00:00
